[webNo]	325729	1469679	1	64	1	64	363194	347170	16024	1000	64_1	52	422019104	1.03942e+09
[webNo]	325729	1469679	1	64	1	64	357178	341044	16134	1000	64_1	52	416239557	1.02246e+09
[webNo]	325729	1469679	1	64	1	64	366248	350216	16032	1000	64_1	60	413336266	1.01977e+09
[webNo]	325729	1469679	1	64	1	64	363546	347455	16091	1000	64_1	55	431506490	1.0584e+09
[webNo]	325729	1469679	1	64	1	64	369267	353263	16004	1000	64_1	76	409354040	1.01175e+09
[webNo]	325729	1469679	1	64	1	64	368811	352781	16030	1000	64_1	60	436799930	1.07067e+09
[webNo]	325729	1469679	1	64	1	64	361331	345294	16037	1000	64_1	62	416067511	1.0234e+09
[webNo]	325729	1469679	1	64	1	64	357396	341291	16105	1000	64_1	51	422109281	1.0341e+09
[webGoogle]	875713	5105039	1	64	1	64	1767572	1711415	56157	1000	64_1	81	1749990660	4.0899e+09
[webGoogle]	875713	5105039	1	64	1	64	1767576	1710146	57430	1000	64_1	77	1760260001	4.11135e+09
[webGoogle]	875713	5105039	1	64	1	64	1770080	1713870	56210	1000	64_1	75	1748563168	4.08333e+09
[webGoogle]	875713	5105039	1	64	1	64	1759594	1703157	56437	1000	64_1	76	1737355231	4.05635e+09
[webGoogle]	875713	5105039	1	64	1	64	1760431	1704070	56361	1000	64_1	82	1724573778	4.02257e+09
[webGoogle]	875713	5105039	1	64	1	64	1755214	1699030	56184	1000	64_1	78	1726995429	4.03094e+09
[webGoogle]	875713	5105039	1	64	1	64	1766184	1709783	56401	1000	64_1	74	1749708419	4.08874e+09
[webGoogle]	875713	5105039	1	64	1	64	1758118	1701925	56193	1000	64_1	72	1731365495	4.0418e+09
[webGoogle]	875713	5105039	1	64	1	64	1767686	1711026	56660	1000	64_1	89	1741635400	4.0639e+09
[webGoogle]	875713	5105039	1	64	1	64	1759251	1702725	56526	1000	64_1	75	1733997467	4.04726e+09
[webGoogle]	875713	5105039	1	64	1	64	12519093	10540076	1979017	1000	MBFS	79	235702088058	6.61641e+12
[webGoogle]	875713	5105039	1	64	1	64	12478967	10497981	1980986	1000	MBFS	83	234073998968	6.56876e+12
[webGoogle]	875713	5105039	1	64	1	64	12450051	10469811	1980240	1000	MBFS	88	233368917190	6.55851e+12
[webGoogle]	875713	5105039	1	64	1	64	12476767	10501990	1974777	1000	MBFS	75	235121618571	6.59338e+12
[webGoogle]	875713	5105039	1	64	1	64	12490197	10516386	1973811	1000	MBFS	77	236432290203	6.61349e+12
[webGoogle]	875713	5105039	1	64	1	64	12499234	10518054	1981180	1000	MBFS	85	234610460715	6.58548e+12
[webGoogle]	875713	5105039	1	64	1	64	12548068	10567852	1980216	1000	MBFS	77	236179655928	6.623e+12
[webGoogle]	875713	5105039	1	64	1	64	12501173	10516515	1984658	1000	MBFS	78	233661723703	6.57364e+12
[webGoogle]	875713	5105039	1	64	1	64	12558345	10569734	1988611	1000	MBFS	76	234842124517	6.60159e+12
[webGoogle]	875713	5105039	1	64	1	64	12511400	10521001	1990399	1000	MBFS	73	233808300977	6.5724e+12
[webGoogle]	875713	5105039	1	8	1	1	4787539	4730653	56886	1000	TopK	78	38901011768	3.84211e+11
[webGoogle]	875713	5105039	1	8	1	1	4925475	4869052	56423	1000	TopK	75	38845597253	3.86718e+11
[webGoogle]	875713	5105039	1	8	1	1	5016805	4960281	56524	1000	TopK	81	38865345788	4.09313e+11
[webGoogle]	875713	5105039	1	8	1	1	4788730	4732399	56331	1000	TopK	74	38839941237	3.78891e+11
